"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in CAD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks and shipping holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","product sales","shipping credits","gift wrap credits","promotional rebates","sales tax collected","selling fees","fba fees","other transaction fees","other","total"
"2018-09-09 8:07:05 PM PDT","10671769711","Refund","702-8045612-7535403","LUX-NEO110W","Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (white and white)","1","amazon.ca","Amazon","Langley","British Columbia","V2Y 0N4","-40.40","0","0","0","-2.02","19.40","0","0","0","-23.02"
"2018-09-09 8:07:05 PM PDT","10671769711","Refund","702-8045612-7535403","LUX-NEO110W","Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (white and white)","4","amazon.ca","Amazon","Langley","British Columbia","V2Y 0N4","-161.60","0","0","0","-8.08","0","0","0","0","-169.68"
"2018-09-09 8:18:35 PM PDT","10671769711","Order","701-1796830-8743435","LUX-NEO185B","Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an","1","amazon.ca","Amazon","NEW WESTMINSTER","BC","V3M 6H0","49.95","3.93","0","-3.93","2.50","-11.98","-7.35","-0.15","0","32.97"
"2018-09-09 8:18:35 PM PDT","10671769711","Order","701-1796830-8743435","LUX-NEO185B","Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an","1","amazon.ca","Amazon","NEW WESTMINSTER","BC","V3M 6H0","49.95","3.92","0","-3.92","2.50","0","-7.35","0","0","45.10"
"2018-09-09 8:19:14 PM PDT","10671769711","Order","702-1189197-2771458","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Lions Bay","British Columbia","V0N 2E0","44.81","5.90","0","-5.90","2.24","-5.38","-7.73","-0.07","0","33.87"
"2018-09-09 8:40:15 PM PDT","10671769711","Order","702-1899107-1970657","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Regina","Saskatchewan","S4V 3A1","44.81","5.90","0","-5.90","2.24","-5.38","-7.73","-0.07","0","33.87"
"2018-09-09 10:28:49 PM PDT","10671769711","Order","701-5772932-3889806","LUX-NEO185W","Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and","1","amazon.ca","Amazon","Oakville","on","L6H 6H5","49.94","0","0","0","6.49","-5.99","-7.35","-0.19","0","42.90"
"2018-09-09 10:30:11 PM PDT","10671769711","Order","702-4293532-6717859","MOL-295300","Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5","1","amazon.ca","Amazon","Mississauga","Ontario","L5V 1V4","35.00","0","0","0","4.55","-5.25","-6.19","-0.13","0","27.98"
"2018-09-09 10:33:13 PM PDT","10671769711","Order","701-1653831-0686619","KEL-GEL15GM","Kelo-cote Advanced Formula Scar Gel 15g","1","amazon.ca","Amazon","Hamilton","ON","L8N2R3","38.00","0","0","0","4.94","-2.28","-6.19","-0.14","0","34.33"
"2018-09-09 10:33:38 PM PDT","10671769711","Order","701-4526002-7001049","KEL-GEL15GM","Kelo-cote Advanced Formula Scar Gel 15g","1","amazon.ca","Amazon","London","Ontario","N6G 0A3","38.00","5.90","0","-5.90","4.94","-2.28","-6.19","-0.14","0","34.33"
"2018-09-09 10:38:56 PM PDT","10671769711","Order","702-3730842-9791443","LUX-NEO120W","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (white and white)","1","amazon.ca","Amazon","Mississauga","Ontario","L5J 3J3","45.10","3.92","0","-3.92","5.86","-5.41","-7.35","-0.17","0","38.03"
"2018-09-10 1:30:36 AM PDT","10671769711","Order","701-7509897-2530652","LUX-NEO185B","Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an","1","amazon.ca","Amazon","Verdun","Quebec","H3E 1B7","49.85","6.99","0","-6.99","2.49","-5.98","-7.35","-0.07","0","38.94"
"2018-09-10 1:31:13 AM PDT","10671769711","Order","701-6077707-2596222","KEL-GEL15GM","Kelo-cote Advanced Formula Scar Gel 15g","1","amazon.ca","Amazon","St-Leonard","Quebec","H1S 3C4","38.00","0.37","0","-0.37","1.90","-2.28","-6.19","-0.06","0","31.37"
"2018-09-10 1:41:10 AM PDT","10671769711","Order","702-8905499-5246664","LUX-NEO185B","Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an","1","amazon.ca","Amazon","Montreal","Quebec","H3C 5K4","49.85","2.97","0","-2.97","2.49","-5.98","-7.35","-0.07","0","38.94"
"2018-09-10 7:44:47 AM PDT","10671769711","Order","701-5188803-9437009","SOT-140172","Sothys Hydra3Ha Hydrating Cream - 1.69 oz","1","amazon.ca","Amazon","Edmonton","Alberta","T5N 0W2","91.49","0","0","0","4.57","-13.72","-6.19","-0.13","0","76.02"
"2018-09-10 7:53:21 AM PDT","10671769711","Order","702-9509273-5603452","LUX-NEO185W","Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and","1","amazon.ca","Amazon","Toronto","Ontario","M4S 3G9","49.94","5.26","0","-5.26","6.49","-5.99","-7.35","-0.19","0","42.90"
"2018-09-10 8:21:04 AM PDT","10671769711","Order","701-8928557-7208244","MCR-1577","Xbox One Media Remote","1","amazon.ca","Amazon","Brampton","Ontario","L7A 2Z2","48.95","3.99","0","0","6.88","-8.34","-10.70","-0.20","0","40.58"
"2018-09-10 8:21:10 AM PDT","10671769711","Order","702-9894516-7160227","LUX-NEO185B","Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an","1","amazon.ca","Amazon","Iqaluit","NU","X0A0H0","49.85","0","0","0","2.49","-5.98","-7.35","-0.07","0","38.94"
"2018-09-10 8:30:32 AM PDT","10671769711","Order","701-0110163-7710671","3MM-1626W","3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50","1","amazon.ca","Amazon","Cambridge Bay","Nunavut","X0B 0C0","32.00","11.62","0","0","2.18","-3.84","-19.32","-0.06","0","22.58"
"2018-09-10 8:32:16 AM PDT","10671769711","Order","701-3190440-1376250","3MM-1527-1-12","3M Transpore Surgical Tape 1"" x 10 yard (Pack of 12)","1","amazon.ca","Amazon","Petrolia","Ontario","N0N 1R0","24.55","0","0","0","3.19","-3.68","-6.58","-0.09","0","17.39"
"2018-09-10 8:36:01 AM PDT","10671769711","Order","702-0248604-6131410","SOT-140172","Sothys Hydra3Ha Hydrating Cream - 1.69 oz","1","amazon.ca","Amazon","Boucherville","Quebec","J4B 5X8","91.49","5.90","0","-5.90","4.57","-13.72","-6.19","-0.13","0","76.02"
"2018-09-10 9:13:49 AM PDT","10671769711","Order","701-0454283-4111443","LUX-NEO185B","Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an","1","amazon.ca","Amazon","Mississauga","On","L5N 8B9","49.85","3.92","0","-3.92","6.48","-11.96","-7.35","-0.38","0","36.64"
"2018-09-10 9:13:49 AM PDT","10671769711","Order","701-0454283-4111443","LUX-NEO185B","Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an","1","amazon.ca","Amazon","Mississauga","On","L5N 8B9","49.85","3.93","0","-3.93","6.48","0","-7.35","0","0","48.98"
"2018-09-10 9:21:34 AM PDT","10671769711","Order","701-2610829-6666648","MDL-NON80328","Medline Emesis Bags, Blue, 24 Count","1","amazon.ca","Amazon","Milford","Ontario","K0K2P0","17.46","0","0","0","2.27","-2.62","-6.58","-0.07","0","10.46"
"2018-09-10 9:23:26 AM PDT","10671769711","Order","702-1858812-3042654","LUX-NEO185B","Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an","1","amazon.ca","Amazon","Calgary","Alberta","T2V 4Z2","49.85","0","0","0","2.49","-5.98","-7.35","-0.07","0","38.94"
"2018-09-10 11:07:41 AM PDT","10671769711","Order","701-8733952-5437855","KEL-GEL15GM","Kelo-cote Advanced Formula Scar Gel 15g","1","amazon.ca","Amazon","Richmond","British Columbia","V7C 1C8","38.00","0","0","0","1.90","-2.28","-6.19","-0.06","0","31.37"
"2018-09-10 11:07:48 AM PDT","10671769711","Order","702-7555281-8731421","LUX-NEO185W","Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and","1","amazon.ca","Amazon","Edmonton","Alberta","T6T 1R3","49.94","0","0","0","2.50","-5.99","-7.35","-0.07","0","39.03"
"2018-09-10 1:08:48 PM PDT","10671769711","Order","702-6579077-6721022","3MM-1624W(10)","3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length x 2.375"" Width, Transparent Pack of 10","1","amazon.ca","Amazon","Surrey","British Columbia","V3R 5G3","6.40","0","0","0","0.32","-1.00","-3.81","-0.01","0","1.90"
"2018-09-10 1:20:16 PM PDT","10671769711","Order","702-7164325-0697800","KEL-GEL15GM","Kelo-cote Advanced Formula Scar Gel 15g","1","amazon.ca","Amazon","Vancouver","British Columbia","V6T 1N4","38.00","0","0","0","1.90","-2.28","-6.19","-0.06","0","31.37"
"2018-09-10 2:11:53 PM PDT","10671769711","Order","702-4275072-4525043","LUX-NEO185B","Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an","1","amazon.ca","Amazon","Halifax","NS","B3P 1N6","49.85","0","0","0","7.48","-5.98","-7.35","-0.22","0","43.78"
"2018-09-10 2:32:02 PM PDT","10671769711","Order","702-7598193-9639464","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Nepean","Ontario","K2J 6K4","44.81","3.92","0","-3.92","5.83","-10.76","-7.73","-0.34","0","31.81"
"2018-09-10 2:32:02 PM PDT","10671769711","Order","702-7598193-9639464","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Nepean","Ontario","K2J 6K4","44.81","3.93","0","-3.93","5.83","0","-7.73","0","0","42.91"
"2018-09-10 3:11:08 PM PDT","10671769711","Order","702-2395522-4835459","KEL-GEL15GM","Kelo-cote Advanced Formula Scar Gel 15g","3","amazon.ca","Amazon","Toronto","Ontario","M3C 3A4","114.00","6.23","0","0","15.63","-6.84","-25.62","-0.45","0","102.95"
"2018-09-10 3:11:39 PM PDT","10671769711","Order","701-9721326-6006635","KEL-GEL15GM","Kelo-cote Advanced Formula Scar Gel 15g","1","amazon.ca","Amazon","Newmarket","Ontario","L3Y 1A4","38.00","0","0","0","4.94","-2.28","-6.19","-0.14","0","34.33"
"2018-09-10 3:23:21 PM PDT","10671769711","Order","702-9454995-4661029","3MM-1626W","3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50","2","amazon.ca","Amazon","Sussex","New Brunswick","E4E 1K4","64.00","0","0","0","9.60","-7.68","-12.38","-0.28","0","53.26"
"2018-09-10 3:26:01 PM PDT","10671769711","Order","702-2163746-5929062","3MM-2862","3M Medipore H-Soft Cloth Surgical Tape","1","amazon.ca","Amazon","waasis","New Brunswick","E3B 8T9","9.68","3.99","0","0","2.05","-1.45","-10.70","-0.06","0","3.51"
"2018-09-10 3:34:37 PM PDT","10671769711","Order","702-8453970-2199463","3MM-R1547","3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)","1","amazon.ca","Amazon","Yellowknife","Northwest Territories","X1A 2B3","9.80","0","0","0","0.49","-1.47","-3.81","-0.01","0","5.00"
"2018-09-10 3:34:52 PM PDT","10671769711","Order","702-1914540-6045016","3MM-1527-1-12","3M Transpore Surgical Tape 1"" x 10 yard (Pack of 12)","1","amazon.ca","Amazon","Victoria","British Columbia","V9E 1H7","24.55","0","0","0","1.23","-3.68","-6.58","-0.04","0","15.48"
"2018-09-10 3:35:11 PM PDT","10671769711","Order","701-5732111-7720259","3MM-R1547","3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)","4","amazon.ca","Amazon","Windsor","Ontario","N8N 1K5","39.20","11.75","0","-11.75","5.08","-5.88","-15.23","-0.15","0","23.02"
"2018-09-10 3:37:20 PM PDT","10671769711","Order","702-9934043-7197027","3MM-R1547","3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)","1","amazon.ca","Amazon","Spruce grove","Alberta","T7X4R3","9.80","0","0","0","0.49","-1.47","-3.81","-0.01","0","5.00"
"2018-09-10 4:31:44 PM PDT","10671769711","Order","702-6629659-1807434","3MM-1626W","3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50","4","amazon.ca","Amazon","Ayer's Cliff","Quebec","J0B 1C0","128.00","0","0","0","6.40","-15.36","-24.77","-0.19","0","94.08"
"2018-09-10 5:05:55 PM PDT","10671769711","Refund","701-4448838-7589834","LUX-NEO110W","Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (white and white)","1","amazon.ca","Amazon","Surrey","British Columbia","V3X 0G8","-40.40","-3.93","0","3.93","-2.02","3.88","0","0","0","-38.54"
"2018-09-10 5:57:28 PM PDT","10671769711","Order","702-7799397-0501031","KEL-GEL15GM","Kelo-cote Advanced Formula Scar Gel 15g","1","amazon.ca","Amazon","Toronto","Ontario","M4Y 0B9","38.00","6.99","0","-6.99","4.94","-2.28","-6.19","-0.14","0","34.33"
"2018-09-10 6:25:15 PM PDT","10671769711","Order","702-3831378-4581807","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Montreal","Quebec","H2S 1A3","44.81","6.67","0","0","2.57","-5.38","-15.27","-0.07","0","33.33"
"2018-09-10 6:44:56 PM PDT","10671769711","Order","701-1752481-6664250","3MM-1626W","3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50","1","amazon.ca","Amazon","Rockland","Ontario","K4K 0G8","32.00","0","0","0","4.16","-3.84","-6.19","-0.12","0","26.01"
"2018-09-10 6:44:56 PM PDT","10671769711","Order","701-1752481-6664250","3MM-1624W","3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)","1","amazon.ca","Amazon","Rockland","Ontario","K4K 0G8","30.40","0","0","0","3.95","-3.65","-6.19","-0.11","0","24.40"
"2018-09-10 6:51:42 PM PDT","10671769711","Order","701-6942474-7036232","REV-21660307-2","Revitabrow Eyebrow Conditioner 3ml","1","amazon.ca","Amazon","Brampton","ON","L6S 1X7","95.00","0","0","0","12.35","-14.25","-6.19","-0.36","0","86.55"
"2018-09-10 8:19:40 PM PDT","10671769711","Order","701-9388015-8481846","LUX-NEO185B","Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an","1","amazon.ca","Amazon","Coquitlam","British Columbia","V3C 5S6","49.85","5.90","0","-5.90","2.49","-5.98","-7.35","-0.07","0","38.94"
"2018-09-10 8:20:22 PM PDT","10671769711","Order","702-0202646-4288225","LUX-NEO185B","Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an","1","amazon.ca","Amazon","Surrey","British Columbia","V3T 3P6","49.85","5.90","0","-5.90","2.49","-5.98","-7.35","-0.07","0","38.94"
"2018-09-10 8:20:58 PM PDT","10671769711","Order","701-0480369-6032205","LUX-NEO185B","Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an","1","amazon.ca","Amazon","Surrey","BC","V4N 0V4","49.85","5.90","0","-5.90","2.49","-5.98","-7.35","-0.07","0","38.94"
"2018-09-10 8:21:58 PM PDT","10671769711","Order","702-1809445-5948230","LUX-NEO185B","Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an","1","amazon.ca","Amazon","Vancouver","British Columbia","V5M 2Y2","49.85","5.90","0","-5.90","2.49","-5.98","-7.35","-0.07","0","38.94"
"2018-09-10 8:22:23 PM PDT","10671769711","Order","701-6193491-9861824","MOP-3047_JPA-IP6-BLU","mophie juice pack Air Battery Case for Apple iPhone 6 / iPhone 6s - Blue","1","amazon.ca","Amazon","Kelowna","BC","V1W 3Y9","55.00","0","0","0","2.75","-4.40","-6.58","-0.08","0","46.69"
"2018-09-10 8:22:59 PM PDT","10671769711","Order","702-1471813-5467459","3MM-1626W","3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50","1","amazon.ca","Amazon","Nanaimo","BC","V9T 3X6","32.00","3.93","0","-3.93","1.60","-3.84","-6.19","-0.05","0","23.52"
"2018-09-10 8:23:43 PM PDT","10671769711","Order","701-0812396-1531440","LUX-NEO320B","Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Val","1","amazon.ca","Amazon","Richmond","British Columbia","V6Y 1P3","69.85","5.90","0","-5.90","3.49","-8.38","-7.35","-0.10","0","57.51"
"2018-09-10 8:29:37 PM PDT","10671769711","Order","702-2033159-9290651","LUX-NEO185B","Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an","1","amazon.ca","Amazon","Kamloops","British Columbia","V2E 1G5","49.85","5.90","0","-5.90","2.49","-5.98","-7.35","-0.07","0","38.94"
"2018-09-10 9:28:10 PM PDT","10671769711","Order","701-6004812-0901816","1437","Molnlycke Tubigrip Tubular Bandage Size D 10M Box #1437","1","amazon.ca","Amazon","Willowdale","Ontario","M2J 4G8","22.84","2.94","0","-2.94","2.97","-2.74","-6.58","-0.09","0","16.40"
"2018-09-10 9:30:24 PM PDT","10671769711","Order","702-2210184-9369055","LUX-NEO185B","Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an","1","amazon.ca","Amazon","North York","Ontario","M6B 3T6","49.85","0","0","0","6.48","-5.98","-7.35","-0.19","0","42.81"
"2018-09-10 10:30:32 PM PDT","10671769711","Order","702-8645637-5995452","1437","Molnlycke Tubigrip Tubular Bandage Size D 10M Box #1437","1","amazon.ca","Amazon","Mississauga","Ontario","L5M 7R2","22.84","0","0","0","2.97","-2.74","-6.58","-0.09","0","16.40"
"2018-09-10 10:31:10 PM PDT","10671769711","Order","702-1468834-8775436","3MM-1527-1-12","3M Transpore Surgical Tape 1"" x 10 yard (Pack of 12)","1","amazon.ca","Amazon","Mississauga","Ontario","L5A 3M4","24.55","0","0","0","3.19","-3.68","-6.58","-0.09","0","17.39"
"2018-09-11 1:21:43 AM PDT","10671769711","Order","702-4484345-9737829","3MM-R1547","3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)","1","amazon.ca","Amazon","BROSSARD","Quebec","J4Z 0K2","9.80","2.80","0","-2.80","0.49","-1.47","-3.81","-0.01","0","5.00"
"2018-09-11 1:24:06 AM PDT","10671769711","Order","701-0894549-9526603","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Toronto","Ontario","M9W 4S1","44.81","6.99","0","-6.99","5.83","-5.38","-7.73","-0.17","0","37.36"
"2018-09-11 1:24:36 AM PDT","10671769711","Order","702-9915950-0311437","SOT-154131","Sothys Active Cream","1","amazon.ca","Amazon","Montreal","Quebec","H3G 2W6","57.16","6.99","0","-6.99","2.86","-8.57","-6.19","-0.08","0","45.18"
"2018-09-11 7:48:47 AM PDT","10671769711","Order","702-5379728-0607442","LUX-NEO110W","Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (white and white)","1","amazon.ca","Amazon","Calgary","Alberta","T2N 4C2","40.40","3.93","0","-3.93","2.02","-4.85","-7.35","-0.06","0","30.16"
"2018-09-11 7:50:00 AM PDT","10671769711","Order","702-2683113-4633065","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Edmonton","Alberta","T6W3X3","44.81","6.67","0","0","2.57","-5.38","-15.27","-0.07","0","33.33"
"2018-09-11 8:24:31 AM PDT","10671769711","Order","701-8565752-0617011","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Richmond","British Columbia","V6Y 1N7","32.99","0","0","0","1.65","-4.95","-6.19","-0.05","0","23.45"
"2018-09-11 8:48:39 AM PDT","10671769711","Order","701-7919295-3438633","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Trois-Rivieres","Quebec","G8V 2M2","44.81","0","0","0","2.24","-5.38","-7.73","-0.07","0","33.87"
"2018-09-11 9:29:02 AM PDT","10671769711","Refund","702-4804943-5752238","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Mississauga","Ontario","L5M 0H2","-44.81","-2.33","0","2.33","-5.83","12.91","0","0","0","-37.73"
"2018-09-11 9:29:02 AM PDT","10671769711","Refund","702-4804943-5752238","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","2","amazon.ca","Amazon","Mississauga","Ontario","L5M 0H2","-89.62","-4.66","0","4.66","-11.66","0","0","0","0","-101.28"
"2018-09-11 9:44:17 AM PDT","10671769711","Order","702-5454688-8278612","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Vancouver","British Columbia","V5W 1M4","44.81","5.90","0","-5.90","2.24","-5.38","-7.18","-0.07","0","34.42"
"2018-09-11 9:54:17 AM PDT","10671769711","Order","701-3782661-9806635","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Calgary","Alberta","T2Y 3Z9","44.81","0","0","0","2.24","-5.38","-7.73","-0.07","0","33.87"
"2018-09-11 9:55:21 AM PDT","10671769711","Order","701-3758371-9319439","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Victoria","British Columbia","V8V 1N3","44.81","0","0","0","2.24","-5.38","-7.73","-0.07","0","33.87"
"2018-09-11 9:55:28 AM PDT","10671769711","Order","702-4147954-5404208","MOL-295300","Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5","1","amazon.ca","Amazon","Claremont","Ontario","L1Y 1A1","32.00","0","0","0","4.16","-4.80","-6.19","-0.12","0","25.05"
"2018-09-11 9:55:32 AM PDT","10671769711","Order","701-7046186-4345061","LUX-NEO180W","Luxe Bidet Neo 180 - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (white and white)","1","amazon.ca","Amazon","Powell River","British Columbia","V8A 2N9","65.09","0","0","0","3.25","-7.81","-7.35","-0.09","0","53.09"
"2018-09-11 10:07:26 AM PDT","10671769711","Order","702-1030283-4818652","LUX-NEO185B","Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an","1","amazon.ca","Amazon","Victoria","BC","V8T 5L3","49.85","0","0","0","2.49","-5.98","-7.35","-0.07","0","38.94"
"2018-09-11 11:44:18 AM PDT","10671769711","Order","702-9507184-4838653","LUX-NEO185W","Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and","1","amazon.ca","Amazon","Mississauga","Ontario","L5W 1M8","49.90","1.45","0","-1.45","6.49","-5.99","-7.35","-0.19","0","42.86"
"2018-09-11 11:45:14 AM PDT","10671769711","Order","702-0661265-4168225","3MM-R1547","3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)","1","amazon.ca","Amazon","St Catharines","Ontario","L2N 5V7","9.80","0","0","0","1.27","-1.47","-3.81","-0.04","0","5.75"
"2018-09-11 11:45:14 AM PDT","10671769711","Order","702-0661265-4168225","3MM-R1540(10)","3M STERI STRIP SKIN CLOSURES 1/8'' X 3'' 10 PKG/5","1","amazon.ca","Amazon","St Catharines","Ontario","L2N 5V7","10.40","0","0","0","1.35","-1.56","-3.81","-0.04","0","6.34"
"2018-09-11 12:12:58 PM PDT","10671769711","Order","702-2230074-2728218","3MM-1626W","3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50","2","amazon.ca","Amazon","Saskatoon","Saskatchewan","S7K 7W8","64.00","0","0","0","3.20","-7.68","-12.38","-0.09","0","47.05"
