date,type,order id,sku,quantity,product sales
28-Jun-19,Order,114-5514187-5025841,TOR-MS408W,1,11.38
28-Jun-19,Order,111-2645368-6869027,BEU-0283-0871-31,2,22
28-Jun-19,Order,111-4300323-5429010,3MM-1626W(10),1,4.8
28-Jun-19,Order,111-9461107-5769821,TOR-MS408W,1,11.38
28-Jun-19,Order,113-3511299-4099432,TOR-MS408W,1,11.38
28-Jun-19,Order,111-4781872-2377061,TOR-MS408W,1,11.38
28-Jun-19,Order,112-5676415-7477845,TOR-MS408W,1,11.38
28-Jun-19,Order,112-3386931-5977020,TOR-MS408W,1,11.38
28-Jun-19,Order,112-7319540-5715407,TOR-MS408W,1,11.38
28-Jun-19,Order,111-7648233-3025000,BRO-HBMC-R,1,18.99
28-Jun-19,Order,111-7648233-3025000,BRO-HGCS-R,1,18.99
28-Jun-19,Order,113-3594916-2741815,3MM-1626W(10),2,9.6
28-Jun-19,Order,112-2710535-8006651,TOR-MS407W(B),1,11.1
28-Jun-19,Order,112-6381432-6967436,3MM-1626W(10),1,4.87
28-Jun-19,Adjustment,,3MM-H1624,1,0
28-Jun-19,Order,113-7473613-4732235,TOR-MS407W(B),1,11.1
28-Jun-19,Order,112-4113648-6837843,DER-31815,2,21.48
28-Jun-19,Order,114-6729880-9376238,DER-31815,1,10.74
28-Jun-19,Order,112-4141155-3349821,DER-31815,1,10.74
28-Jun-19,Order,113-3912441-1405816,CON-22771,1,35.75
28-Jun-19,Order,114-7184672-6974608,3MM-1527-2,1,12.58
28-Jun-19,Order,113-2091583-6749866,3MM-1626W(10),1,4.8
28-Jun-19,Order,112-4338082-1751421,PRK-12-02(A),1,3.6
28-Jun-19,Order,113-0523711-8286663,3MM-1626W(10),1,4.8
28-Jun-19,Adjustment,,3MM-H1624,1,0
28-Jun-19,Order,113-9217663-8201025,TOR-MS407W(B),1,11.1
28-Jun-19,Order,111-3158467-1676266,DER-31815,1,10.74
28-Jun-19,Order,114-3330939-0147419,3MM-2165,1,173.35
28-Jun-19,Order,111-5263006-4349060,CON-22771,1,35.75
28-Jun-19,Order,112-6773744-3452221,3MM-1626W(B),1,17
28-Jun-19,Order,113-8755853-1936257,3MM-1626W,1,17
28-Jun-19,Order,114-0432378-3112259,WEL-06000-800,1,11.98
28-Jun-19,Order,114-3544292-5140212,DER-31815,1,10.74
28-Jun-19,Order,111-3638266-8249007,3MM-1626W(10),1,4.84
28-Jun-19,Order,112-3126808-4177800,TOR-MS407W(B),1,11.1
28-Jun-19,Adjustment,,3MM-H1624,1,0
28-Jun-19,Order,111-2462893-8523439,3MM-1626W(10),1,4.8
28-Jun-19,Order,112-4044069-6945864,3MM-1626W(10),1,4.8
28-Jun-19,Order,112-6528253-7274610,TOR-MS407W(B),1,11.1
28-Jun-19,Order,112-1675980-3147415,3MM-1624W(20),1,4.89
28-Jun-19,Adjustment,,3MM-H1624,1,0
28-Jun-19,Adjustment,,3MM-2560(x2),1,0
28-Jun-19,Order,113-7042872-5684264,CON-183910(x3),1,28.52
28-Jun-19,Order,112-2370279-1389034,TOR-MS408W,1,11.38
28-Jun-19,Order,114-5790221-3788264,MOL-281000,1,12.74
28-Jun-19,Order,114-5790221-3788264,MOL-281000,4,50.96
28-Jun-19,Order,114-0031409-1003406,3MM-1626W(B),1,17
28-Jun-19,Order,111-0419964-9994605,3MM-1626W(10),1,4.8
28-Jun-19,Order,113-4140129-7332211,3MM-1626W(10),1,4.8
28-Jun-19,Order,111-7997726-2529022,BEU-0283-0871-31,1,11.9
28-Jun-19,Order,113-9266547-0940258,3MM-1624W(20B),1,5.89
28-Jun-19,Order,113-7671379-3684230,DER-31815,1,10.74
28-Jun-19,Order,114-5458020-2171446,MOL-1434,1,17.25
28-Jun-19,Order,114-5458020-2171446,MOL-1434,1,17.25
28-Jun-19,Order,111-1160321-8703419,DER-31815,2,21.48
28-Jun-19,Order,113-5085071-3715413,TOR-MS407W(B),1,11.1
28-Jun-19,Order,113-7928270-8977062,TOR-MS408W,1,11.38
28-Jun-19,Order,113-4676675-9187447,3MM-1626W(B),1,17
28-Jun-19,Order,112-5529744-2730606,3MM-1626W(B),1,17
28-Jun-19,Order,112-7677960-1661037,3MM-1626W(10),2,9.6
28-Jun-19,Order,112-6491044-6652239,3MM-1626W,1,17
28-Jun-19,Order,113-2205042-7268238,CON-183910(x3),1,28.52
28-Jun-19,Refund,114-8047875-0486624,DER-31815,1,-10.74
28-Jun-19,Order,114-5637717-3705848,3MM-1626W(B),1,17
28-Jun-19,Order,112-1659631-2517852,3MM-1626W(B),1,17
28-Jun-19,Order,112-8509442-8089832,3MM-2161,1,194
28-Jun-19,Order,112-3116958-4512266,3MM-1626W(10),1,4.8
28-Jun-19,Order,113-7732612-5379436,3MM-1626W(B),1,17
28-Jun-19,Order,111-8069713-6480249,3MM-1626W(10),1,4.8
28-Jun-19,Order,111-0092730-8280238,CON-22771,1,35.75
28-Jun-19,Order,113-5536458-7427454,3MM-1626W(B),1,17
28-Jun-19,Order,112-0521826-5146666,3MM-1626W(B),1,17
28-Jun-19,Order,113-9599810-5210603,3MM-1626W(B),1,17
28-Jun-19,Order,114-0421421-8469804,3MM-1626W(B),1,17
28-Jun-19,Order,112-3889903-3113847,3MM-1626W(B),1,17
28-Jun-19,Order,113-5184235-9597021,3MM-1626W(B),1,17
28-Jun-19,Order,113-3723048-3844237,TOR-MS407W(B),1,11.1
28-Jun-19,Order,113-5591144-6244241,TOR-MS408W,1,11.38
28-Jun-19,Order,114-1673332-6768258,DER-31815,1,10.74
28-Jun-19,Order,114-2703849-3201832,3MM-1626W(10),2,9.66
28-Jun-19,Order,112-2201492-6381052,3MM-1626W(B),1,17
28-Jun-19,Order,112-0287459-2686665,TOR-MS407W(B),1,11.1
28-Jun-19,Order,112-7899461-8925031,3MM-1626W(C),2,32.8
28-Jun-19,Order,111-2726956-3819440,TOR-MS407W(B),1,11.1
28-Jun-19,Order,112-9555206-7323460,DER-31815,1,10.74
28-Jun-19,Order,112-9986167-5050669,TOR-MS407W(B),1,11.1
28-Jun-19,Order,112-7612128-5937000,TOR-MS407W(B),1,11.1
28-Jun-19,Order,112-7056294-6175460,3MM-6166,1,165.99
28-Jun-19,Order,112-4433568-5442667,3MM-1527-2,1,12.58
28-Jun-19,Order,112-1550689-0369025,TOR-MS407W(B),1,11.1
28-Jun-19,Refund,113-0311314-8792230,TOR-MS407W(B),1,-11.1
28-Jun-19,Order,112-6580655-8824243,BEU-0283-0871-31,1,11.9
28-Jun-19,Order,111-9723448-3796202,3MM-1626W(B),1,17
28-Jun-19,Order,111-7309154-5497813,3MM-1624W(20),1,4.97
28-Jun-19,Order,112-9938467-5167416,DER-31815,1,10.74
28-Jun-19,Order,113-5613256-1073863,3MM-1626W(C),1,16.4
28-Jun-19,Order,112-4282616-7804248,TOR-MS407W(B),1,11.1
28-Jun-19,Order,113-8535129-7597832,3MM-1626W(B),1,17
28-Jun-19,Order,111-3864593-3566623,3MM-1624W(20B),1,5.6
28-Jun-19,Order,111-6625502-9124214,TOR-MS407W(B),1,11.1
28-Jun-19,Order,113-5477041-8030607,3MM-1626W(B),1,17
28-Jun-19,Order,113-8223489-3793823,3MM-1626W(B),1,17
28-Jun-19,Order,113-5809365-1984235,3MM-1626W(B),1,17
28-Jun-19,Order,113-0860407-2317851,3MM-1626W(B),1,17
28-Jun-19,Order,114-3481863-1825824,KEL-GEL60GM,1,77.7
28-Jun-19,Order,111-9852868-4747467,HOL-7805(E),1,27.29
28-Jun-19,Order,112-6154726-7600214,3MM-1626W(B),1,17
28-Jun-19,Order,114-9757840-2412227,3MM-1626W(10),1,4.83
28-Jun-19,Order,113-7165326-1599403,TOR-MS407W(B),1,11.1
28-Jun-19,Order,113-5336717-3324261,TOR-MS408W,1,11.38
28-Jun-19,Order,112-6623895-8981025,3MM-1626W(B),1,17
28-Jun-19,Order,112-3805117-0677031,WEL-06000-800,1,11.98
28-Jun-19,Order,112-2752764-9172258,TOR-MS407W(B),1,11.1
28-Jun-19,Order,112-7396338-8178623,TOR-MS407W(B),1,11.1
28-Jun-19,Order,111-7637106-0969853,3MM-2165,1,173.35
28-Jun-19,Refund,112-2739082-9321040,3MM-1626W(B),1,-17.5
28-Jun-19,Order,114-0335667-0238622,CON-183910(x3),1,28.52
28-Jun-19,Order,112-2677136-1149864,3MM-1626W(C),1,16.4
28-Jun-19,Order,112-1624244-3857031,TOR-MS408W,1,11.38
28-Jun-19,Order,111-7521350-1529835,PRK-12-02(A),1,3.6
28-Jun-19,Order,111-9154723-5315452,3MM-1626W(B),4,68
28-Jun-19,Order,113-2364159-8438605,DER-31815,1,10.74
28-Jun-19,Order,112-5779513-7403468,3MM-1626W(B),1,17
28-Jun-19,Order,111-8336416-5823410,DER-31815,1,10.74
28-Jun-19,Order,114-1342553-9281063,MOL-295200,1,13
28-Jun-19,Order,113-2205042-7268238,CON-183910(x3),1,28.52
28-Jun-19,Order,114-3692607-1662664,3MM-1626W(B),1,17
28-Jun-19,Order,113-9804643-5443401,3MM-1626W(B),1,17
28-Jun-19,Order,113-2343982-1599446,3MM-1624W(20),1,4.89
28-Jun-19,Order,111-4284484-1359411,3MM-1626W(B),2,34
28-Jun-19,Order,111-7129841-8091443,MOL-1434,2,34.42
28-Jun-19,Order,111-0186606-3657844,3MM-1626W(B),2,34
28-Jun-19,Order,112-8619789-4517011,3MM-1626W(B),1,17
28-Jun-19,Order,111-9199560-3563435,DER-31815,1,10.74
28-Jun-19,Order,112-6850921-7538629,DER-31815,1,10.74
28-Jun-19,Order,111-9970207-1513054,TOR-MS407W(B),1,11.1
28-Jun-19,Order,111-7168753-8625856,3MM-1624W,1,15.29
28-Jun-19,Order,112-0136393-6592218,3MM-1626W(B),1,17
28-Jun-19,Order,114-4765543-9672219,PRK-12-02(A),1,3.6
28-Jun-19,Order,113-0209573-4061011,3MM-1626W(B),1,17
28-Jun-19,Order,113-5803330-9079418,MOL-1434,1,17.25
28-Jun-19,Order,113-5971824-4825801,3MM-R1540(10),1,5.34
28-Jun-19,Order,111-8338888-0065813,3MM-1626W(C),1,16.4
28-Jun-19,Order,114-5869629-9909845,3MM-1626W(B),1,17
28-Jun-19,Order,111-5208145-9105830,3MM-1626W(B),1,17
28-Jun-19,Order,113-4654550-5621049,3MM-1626W(B),1,17
28-Jun-19,Order,111-3314219-1994644,KEL-GEL60GM,1,77.7
28-Jun-19,Order,111-3314219-1994644,KEL-GEL60GM,1,77.7
28-Jun-19,Order,114-6300215-7573026,3MM-1626W(10),1,4.8
28-Jun-19,Order,111-8182080-7357823,KEL-GEL60GM,1,77.7
28-Jun-19,Order,111-8182080-7357823,KEL-GEL60GM,1,77.7
28-Jun-19,Order,114-9397739-7944212,CON-22771,1,35.75
28-Jun-19,Order,113-2753480-2759436,PRK-12-02(A),1,3.6
28-Jun-19,Order,114-4792774-3281053,TOR-MS407W(B),1,11.1
28-Jun-19,Order,113-4729149-5402661,3MM-2560,1,7.55
28-Jun-19,Order,111-4494304-1691469,3MM-1626W,1,17
28-Jun-19,Order,111-5064578-7554644,BRO-HRLC-R,1,21
28-Jun-19,Order,114-5963187-6597841,3MM-1626W(B),1,17
28-Jun-19,Order,113-2620381-4637048,MOL-281000,1,12.7
28-Jun-19,Order,113-3086414-1589864,BRO-HBMC-R,1,18.99
28-Jun-19,Order,113-3086414-1589864,BRO-HGCS-R,1,18.99
28-Jun-19,Order,111-3180819-9949867,3MM-1626W(10),3,14.4
28-Jun-19,Order,112-1945318-4883416,PRK-12-02(A),1,3.6
28-Jun-19,Refund,111-9784696-6938603,TOR-MS407W(B),1,-11.1
28-Jun-19,Order,114-5531045-4581859,MOL-281000,1,12.7
28-Jun-19,Order,114-1476108-4403427,CON-22771,1,35.75
28-Jun-19,Order,111-6613210-4469018,3MM-1626W(B),1,17
28-Jun-19,Order,113-0722861-5249819,DER-31815,1,10.74
28-Jun-19,Order,112-0074514-9449875,3MM-1626W(B),1,17
28-Jun-19,Order,111-4410325-3857064,3MM-1626W(B),1,17
28-Jun-19,Order,114-6629324-4936257,3MM-R1546(B),1,23.88
28-Jun-19,Order,112-9633886-6804225,3MM-1626W(B),1,17
28-Jun-19,Order,114-7943037-4961834,MOL-281000,2,25.42
28-Jun-19,Order,111-0760572-4992236,3MM-1626W(B),1,17
28-Jun-19,Order,114-9697798-4206642,3MM-AC-036,1,5.14
28-Jun-19,Order,111-8438198-3381056,3MM-1626W(B),1,17
28-Jun-19,Order,113-6033613-1549008,TOR-MS407W(B),1,11.1
28-Jun-19,Order,112-1390324-3481000,3MM-1626W(10),1,4.84
28-Jun-19,Order,111-4954988-5044220,3MM-6166,1,165.99
28-Jun-19,Order,112-1185734-2864258,HOL-7805(E),1,27.29
28-Jun-19,Order,112-4051100-9628208,3MM-R1546(B),1,23.87
28-Jun-19,Order,111-7053619-1578621,3MM-2560(x2),1,13.7
28-Jun-19,Order,111-8484540-7184239,3MM-1624W(20),1,4.89
28-Jun-19,Order,112-9494072-4063429,DER-31815,1,10.74
28-Jun-19,Order,112-9850506-2249841,3MM-H1624,1,4.75
28-Jun-19,Order,112-9850506-2249841,3MM-H1624,2,9.5
28-Jun-19,Order,112-4282067-1593019,TOR-MS407W(B),1,11.1
28-Jun-19,Order,113-6751040-6623417,3MM-1626W(10),1,4.8
28-Jun-19,Order,113-6084150-0486608,TOR-MS407W(B),1,11.1
28-Jun-19,Order,111-2325624-8235415,3MM-1626W(C),1,16.4
28-Jun-19,Order,111-4655658-4827456,DER-31815,6,64.44
28-Jun-19,Order,114-2123454-4200217,3MM-6155,1,154
28-Jun-19,Order,113-4436459-3711461,TOR-MS408W,1,11.38
28-Jun-19,Order,113-0663614-3155437,TOR-MS407W(B),1,11.1
28-Jun-19,Order,112-7713061-4610614,3MM-1527-2,1,12.58
28-Jun-19,Order,114-6366957-5350643,3MM-1626W(B),1,17
28-Jun-19,Order,114-9349364-5387459,3MM-6155,1,154
28-Jun-19,Order,111-8696582-9406640,3MM-1624W(20),1,4.84
28-Jun-19,Order,113-8497213-6888204,3MM-6166,1,165.99
28-Jun-19,Order,111-5520272-4169023,3MM-1626W(B),1,17
28-Jun-19,Order,113-6867658-9391468,3MM-1626W(B),1,17
28-Jun-19,Order,112-1978715-7400238,3MM-1626W(B),2,34
28-Jun-19,Order,114-4514971-2148237,MOL-281000,1,12.7
28-Jun-19,Order,112-8794546-5217852,3MM-1626W(x2B),1,32.5
28-Jun-19,Order,111-7621964-2425050,TOR-MS408W,1,11.38
28-Jun-19,Order,113-1856403-6619427,TOR-MS408W,1,11.38
28-Jun-19,Order,113-2179181-5839441,3MM-H1624,1,4.75
28-Jun-19,Order,112-0720292-6870632,TOR-MS408W,1,11.38
28-Jun-19,Order,111-2987473-9581831,3MM-1626W(B),1,17
28-Jun-19,Order,111-7349505-5664241,3MM-1626W(B),1,17
28-Jun-19,Order,113-9553355-8030606,3MM-6155,1,154
28-Jun-19,Order,111-7352140-1546628,MOL-295200,1,13
28-Jun-19,Order,113-2936044-8491458,WEL-06000-800,2,23.96
28-Jun-19,Order,112-8495745-5476230,3MM-1626W(B),1,17
28-Jun-19,Order,111-8491128-7551409,3MM-R1546(B),1,23.87
28-Jun-19,Order,111-1411115-6909821,DER-31815,1,10.74
28-Jun-19,Order,113-8831628-0560263,TOR-MS407W(B),2,22.2
28-Jun-19,Order,111-2956902-1682638,TOR-MS408W,2,22.76
28-Jun-19,Order,111-6929427-4457801,3MM-1624W(20),2,9.78
28-Jun-19,Order,114-9739429-5813012,3MM-1626W(10),2,9.6
28-Jun-19,Order,113-3985261-2348235,3MM-1626W(B),1,17
28-Jun-19,Order,113-0225639-4279400,3MM-1626W(10),3,14.4
28-Jun-19,Order,113-1541694-0974619,TOR-MS408W,1,11.38
28-Jun-19,Order,111-7423396-1227410,TOR-MS407W(B),1,11.1
28-Jun-19,Order,114-7515222-8539439,3MM-H1624,1,4.75
28-Jun-19,Order,113-5841396-7080245,3MM-1624W(20),2,9.62
28-Jun-19,Order,114-9157718-1953815,3MM-1624W(20B),3,16.8
28-Jun-19,Order,112-6587602-8781045,3MM-1626W(B),1,17
28-Jun-19,Order,112-8103086-2721841,3MM-6155,1,154
28-Jun-19,Order,111-8519368-2081847,3MM-1624W(20),1,4.89
28-Jun-19,Order,111-8519368-2081847,3MM-1624W(20),3,14.67
28-Jun-19,Order,112-5108900-3029865,3MM-1626W(B),1,17
28-Jun-19,Order,112-6129125-6661833,MDL-NON80328,1,9.86
28-Jun-19,Order,112-4844522-3877814,3MM-1626W(B),1,17
28-Jun-19,Order,111-8462206-0705068,DER-31815,1,10.74
28-Jun-19,Order,112-0859341-3813811,BRO-HDFB-R,1,21.2
28-Jun-19,Order,111-6115785-1199467,3MM-1626W(B),1,17
28-Jun-19,Order,112-9350921-8140209,PRK-12-02(A),2,7.2
28-Jun-19,Order,112-7217185-7775424,TOR-MS408W,1,11.38
28-Jun-19,Order,111-3964188-2133054,TOR-MS408W,1,11.38
28-Jun-19,Order,112-4750562-7717833,BEU-0283-0871-31,1,11.9
28-Jun-19,Order,113-3170627-7593865,PRK-12-02(A),1,3.6
28-Jun-19,Order,113-1534599-5609853,3MM-1624W(20),2,9.7
28-Jun-19,Order,114-8616568-3685006,PRK-12-02(A),1,3.6
28-Jun-19,Order,112-2422216-1808244,3MM-H1626,2,11.4
29-Jun-19,Order,113-1412779-4642650,3MM-H1624,1,4.74
29-Jun-19,Order,112-9629198-5653815,PRK-12-02(A),1,3.6
29-Jun-19,Order,112-6521549-1997048,PRK-12-02(A),1,3.6
29-Jun-19,Order,114-2376736-0275443,3MM-6166,1,165.99
29-Jun-19,Order,111-2772722-3921863,3MM-1626W(10),1,4.8
29-Jun-19,Order,111-2772722-3921863,3MM-1624W(20),1,4.84
29-Jun-19,Order,112-7748911-4865014,3MM-1527-2,1,12.58
29-Jun-19,Order,111-4971426-7602623,3MM-2560(x2),1,13.7
29-Jun-19,Order,113-8486454-6810614,WEL-06000-800,1,11.98
29-Jun-19,Order,112-4019223-0893017,3MM-1539(x3),1,14.49
29-Jun-19,Order,114-5934567-2749032,3MM-R1540(10),1,5.36
29-Jun-19,Order,112-1380515-7939426,BRO-HNBO-R,2,44.02
29-Jun-19,Order,111-3147018-4291415,3MM-1626W(B),1,17
29-Jun-19,Order,111-0931233-6455412,3MM-1626W(B),1,17
29-Jun-19,Order,112-0437994-8799407,3MM-1626W(B),1,17
29-Jun-19,Order,112-0437994-8799407,3MM-1626W(B),1,17
29-Jun-19,Order,114-1020149-0865850,3MM-1626W(B),2,34
29-Jun-19,Order,113-5111775-7408265,BEU-0283-0293-31(x2),1,20.1
29-Jun-19,Order,111-7974114-3512234,TOR-MS408W,1,11.38
29-Jun-19,Order,111-3098538-0925853,TOR-MS407W(B),1,11.1
29-Jun-19,Order,112-6843238-8386660,3MM-1539(x3),1,14.62
29-Jun-19,Order,114-8879076-5153063,3MM-6166,1,165.99
29-Jun-19,Order,112-1281623-5488261,CON-183910(x3),1,28.52
29-Jun-19,Order,111-7290039-8457029,TOR-MS407W(B),1,11.1
29-Jun-19,Order,112-3951241-0912211,MOL-1434,1,17.13
29-Jun-19,Order,111-6481440-1777809,3MM-1626W(B),1,17
29-Jun-19,Order,114-6501355-2130620,DER-31815,1,10.74
29-Jun-19,Adjustment,,MDL-NON80328,1,0
29-Jun-19,Order,112-9865780-6000211,MOL-295200,1,13
29-Jun-19,Adjustment,,3MM-H1626,1,0
29-Jun-19,Order,113-6387791-5593062,TOR-MS407W(B),1,11.1
29-Jun-19,Order,111-8397939-5494619,DER-31815,1,10.74
29-Jun-19,Order,112-7548115-0848261,3MM-1626W,3,51
29-Jun-19,Order,112-7548115-0848261,3MM-1626W,3,51
29-Jun-19,Order,111-2259998-9891463,BEU-0283-0871-31,1,11.9
29-Jun-19,Order,111-1541867-2544220,3MM-1626W(B),1,17
29-Jun-19,Order,113-4014326-8050655,3MM-1626W(B),1,17
29-Jun-19,Order,113-2093335-6939437,TOR-MS407W(B),1,11.1
29-Jun-19,Order,114-2867321-2233013,TOR-MS407W(B),1,11.1
29-Jun-19,Order,112-0387723-9570651,CON-183910(x3),3,85.56
29-Jun-19,Order,112-2427455-0150604,3MM-1626W(B),1,17
29-Jun-19,Order,111-0109174-0041051,3MM-1626W(B),1,17
29-Jun-19,Order,112-4135593-6586642,PRK-12-02(A),1,3.6
29-Jun-19,Order,113-3391130-0209832,TOR-MS407W(B),1,11.1
29-Jun-19,Order,113-3391130-0209832,TOR-MS408W,1,11.38
29-Jun-19,Order,114-4307509-1102616,PRK-12-02(A),1,3.6
29-Jun-19,Order,111-1652479-8078600,3MM-1626W(B),1,17
29-Jun-19,Order,112-3054390-8848251,3MM-1626W(B),1,17
29-Jun-19,Order,113-7246754-4282654,TOR-MS407W(B),1,11.1
29-Jun-19,Order,112-0599742-5964201,3MM-1527-2,1,12.58
29-Jun-19,Order,112-1400108-5250641,3MM-2165,1,173.35
29-Jun-19,Order,111-0054256-4088233,BRO-HDFB-R,1,21.89
29-Jun-19,Order,111-8746383-7501067,CON-183910(x3),1,28.52
29-Jun-19,Order,112-0211958-6992205,CON-183910(x3),1,28.52
29-Jun-19,Order,111-0760387-6472218,TOR-MS408W,1,11.38
29-Jun-19,Order,113-4387172-1531463,CON-183910,2,25.98
29-Jun-19,Order,113-4231382-8201849,3MM-H1624,1,4.7
29-Jun-19,Order,111-5835096-8958605,3MM-1626W,1,17
29-Jun-19,Order,113-5574340-7020256,3MM-2560,10,75.5
29-Jun-19,Order,113-5574340-7020256,3MM-2560,6,45.3
29-Jun-19,Order,113-5574340-7020256,3MM-2560,4,30.2
29-Jun-19,Order,111-5769625-2356240,WEL-24400U,2,15.2
29-Jun-19,Order,113-1655626-2152203,3MM-1626W,1,17
29-Jun-19,Order,114-2539198-6601037,3MM-2560,1,7.68
29-Jun-19,Order,111-9567172-4218630,TOR-MS407W(B),1,11.1
29-Jun-19,Order,113-6291387-7422623,TOR-MS407W(B),1,11.1
29-Jun-19,Order,111-5956873-4930633,3MM-R1547(A),1,25
29-Jun-19,Order,111-0295911-8241035,TOR-MS408W,1,11.38
29-Jun-19,Order,114-2589855-9753837,CON-22771,1,35.75
29-Jun-19,Order,114-2589855-9753837,CON-22771,1,35.75
29-Jun-19,Order,114-2589855-9753837,CON-22771,1,35.75
29-Jun-19,Order,114-2589855-9753837,CON-22771,3,107.25
29-Jun-19,Order,114-2589855-9753837,CON-22771,1,35.75
29-Jun-19,Order,113-0447330-5012259,MOL-1434,1,17.13
29-Jun-19,Order,111-9129282-4335442,3MM-1624W(20),1,4.87
29-Jun-19,Order,114-6826669-5105860,TOR-MS408W,2,22.76
29-Jun-19,Order,113-1748064-8981024,3MM-1626W(x2B),2,65
29-Jun-19,Order,113-8793097-3163404,TOR-MS408W,1,11.38
29-Jun-19,Order,113-7021954-5700262,3MM-1626W(10),1,4.8
29-Jun-19,Adjustment,112-0365349-5783432,KEL-GEL60GM,1,0
29-Jun-19,Order,112-1160382-7949802,3MM-1628,1,19.26
29-Jun-19,Order,111-0992057-6580262,TOR-MS408W,1,11.38
29-Jun-19,Order,112-1170270-2637044,TOR-MS408W,1,11.38
29-Jun-19,Order,112-8073731-7165045,DER-31815,1,10.74
29-Jun-19,Order,114-1967278-9845835,3MM-1626W(B),1,17
29-Jun-19,Order,111-8111136-2261847,3MM-1626W(B),1,17
29-Jun-19,Order,113-9481795-9071463,MOL-295200,4,52
29-Jun-19,Order,113-9481795-9071463,MOL-295200,4,52
29-Jun-19,Order,112-6141676-9172248,3MM-1626W(B),1,17
29-Jun-19,Order,112-5864547-0290606,TOR-MS407W(B),1,11.1
29-Jun-19,Order,113-4070735-0963416,3MM-1626W(B),1,17
29-Jun-19,Order,111-0063821-2237817,3MM-6151,1,163.5
29-Jun-19,Order,112-7448081-1357000,TOR-MS408W,1,11.38
29-Jun-19,Order,111-5225440-7976240,TOR-MS408W,1,11.38
29-Jun-19,Order,112-5448342-9256257,TOR-MS408W,1,11.38
29-Jun-19,Order,112-5448342-9256257,TOR-MS407W(B),1,11.1
29-Jun-19,Order,111-4604223-1579406,TOR-MS408W,1,11.38
29-Jun-19,Order,112-8551535-8478632,WEL-24400U,1,7.6
29-Jun-19,Order,111-4919250-4124266,PRK-12-02(A),1,3.6
29-Jun-19,Order,111-2224272-1056251,MOL-295200,1,13
29-Jun-19,Order,113-3224104-1055421,3MM-R1540(10),1,5.34
29-Jun-19,Order,114-0340391-6112257,MOL-281000,3,38.07
29-Jun-19,Order,114-9966741-7226605,3MM-R1540(10),1,5.34
29-Jun-19,Order,114-0739167-9001069,HOL-7805E(B),1,21.8
29-Jun-19,Order,113-7501427-4849853,CON-22771,1,35.75
29-Jun-19,Order,113-3419545-0404267,3MM-1626W(B),1,17
29-Jun-19,Order,113-7338386-3568260,3MM-2178,1,209
29-Jun-19,Order,113-1133278-7085005,3MM-1626W(B),1,17
29-Jun-19,Order,113-9851238-9165063,3MM-6155,1,154
29-Jun-19,Order,114-4499952-2149804,3MM-6166,1,165.99
29-Jun-19,Order,111-7348645-6501000,3MM-1626W,2,34
29-Jun-19,Order,113-1986055-7771467,3MM-1626W(10),2,9.6
29-Jun-19,Order,114-7114161-1696215,DER-31815,2,21.48
29-Jun-19,Order,111-1689393-0789007,3MM-1626W(B),1,17
29-Jun-19,Order,114-6677174-7933837,3MM-1626W(B),1,17
29-Jun-19,Order,114-7692831-2793018,3MM-1626W(B),1,17
29-Jun-19,Order,112-7452751-0737033,KEL-GEL60GM,1,77.7
29-Jun-19,Order,112-2009760-3297015,PRK-12-02(A),1,3.6
29-Jun-19,Order,112-1171726-8534620,TOR-MS407W(B),2,22.2
29-Jun-19,Order,114-6239181-7489016,TOR-MS408W,1,11.38
29-Jun-19,Order,111-0105740-6097005,3MM-R1546(B),1,23.85
29-Jun-19,Order,114-8682156-6472258,3MM-1626W(10),1,4.8
29-Jun-19,Order,112-5277510-3183453,3MM-1628,1,19.26
29-Jun-19,Order,112-5277510-3183453,3MM-1628,3,57.78
29-Jun-19,Order,112-1109491-7675418,PRK-12-02(A),1,3.6
29-Jun-19,Order,112-1192100-5099465,3MM-2560(x2),1,13.7
29-Jun-19,Order,113-1888842-0581843,CON-183910,2,25.98
29-Jun-19,Order,111-8496423-2091417,TOR-MS408W,3,34.14
29-Jun-19,Order,111-1344374-3033053,TOR-MS407W(B),1,11.1
29-Jun-19,Order,113-0300097-4380248,3MM-R1540(10),1,5.34
29-Jun-19,Order,112-7470366-6181835,PRK-12-02(A),1,3.6
29-Jun-19,Order,113-9058845-6583466,PRK-12-02(A),1,3.6
29-Jun-19,Order,111-2295071-3656247,TOR-MS408W,1,11.38
29-Jun-19,Order,112-8551040-0980211,TOR-MS408W,1,11.38
29-Jun-19,Order,114-8634173-1693833,3MM-1626W(B),1,17
29-Jun-19,Order,112-9560500-1685803,PRK-12-02(A),1,3.6
29-Jun-19,Order,112-7719964-7932214,TOR-MS408W,1,11.38
29-Jun-19,Order,113-2213386-6617014,TOR-MS408W,1,11.38
29-Jun-19,Order,112-6014139-6486609,3MM-1626W(B),1,17
29-Jun-19,Order,114-6828960-0582668,MOL-295200,2,26
29-Jun-19,Order,111-8220135-5773033,3MM-1626W(B),1,17
29-Jun-19,Order,112-3765286-3373824,3MM-1626W(B),1,17
29-Jun-19,Order,111-0887787-9529016,MOL-281000,2,25.38
29-Jun-19,Order,111-8648190-0153865,3MM-1626W(B),1,17
29-Jun-19,Order,111-0447266-7949022,MOL-281000,1,12.71
29-Jun-19,Order,111-9146707-6589063,3MM-1527-2,1,12.58
29-Jun-19,Order,113-6319517-2748206,DER-31815,1,10.74
29-Jun-19,Order,112-0124064-2748244,BRO-HRLC-R,1,21
